# Recording
duration 250.01999999999998
nframes 7500
# Camera
framerate 29.997600191984642
imageToStage -0.993727445602417,-0.06086360290646553,0.06086360290646553,-0.993727445602417
rotation -3.080421285766743
imagenormaldir +Z
pixelsize 0.9955896
# Dual color
dualcolormode False
mainside Right
viewmode Splitted
recordingmode Original
translation_x 0.0
translation_y 0.0
rotation 0.0
# Tracking
roi_x 400
roi_y 400
capture_radius 400
min_step 1
threshold 30
binning 4
dark_bg True
mode CMS
area 400
# Frame Time X Y Z minBrightness maxBrightness meanBrightness medianBrightness skewness percentile_5 percentile_95
0 3189301.7 85.85547610044725 78.71033438873278 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
1 3189335.0 85.85547610044725 78.71169355784028 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
2 3189368.3 85.85547610044725 78.71169355784028 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
3 3189401.7 85.85547610044725 78.71169355784028 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
4 3189435.0 85.84143577752549 78.71169355784028 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
5 3189468.3 85.84143577752549 78.7069358287691 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
6 3189501.7 85.84143577752549 78.7069358287691 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
7 3189535.0 85.84143577752549 78.7069358287691 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
8 3189568.4 85.82831462744312 78.69463427306661 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
9 3189601.7 85.82831462744312 78.69463427306661 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
10 3189635.0 85.82831462744312 78.69463427306661 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
11 3189668.4 85.82831462744312 78.69463427306661 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
12 3189701.7 85.82303558133158 78.69463427306661 145.47279492187494 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
