# Recording
duration 75.006
nframes 2250
# Camera
framerate 29.997600191984642
imageToStage -0.993727445602417,-0.06086360290646553,0.06086360290646553,-0.993727445602417
rotation -3.080421285766743
imagenormaldir +Z
pixelsize 0.9955896
# Dual color
dualcolormode False
mainside Right
viewmode Splitted
recordingmode Original
translation_x 0.0
translation_y 0.0
rotation 0.0
# Tracking
roi_x 400
roi_y 400
capture_radius 400
min_step 1
threshold 30
binning 4
dark_bg True
mode CMS
area 400
# Frame Time X Y Z minBrightness maxBrightness meanBrightness medianBrightness skewness percentile_5 percentile_95
0 7190679.2 95.23047511256374 83.78469135770615 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
1 7190712.5 95.23047511256374 83.78469135770615 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
2 7190745.9 95.23047511256374 83.78469135770615 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
3 7190779.2 95.23324884949528 83.7876095289123 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
4 7190812.6 95.23324884949528 83.7876095289123 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
5 7190845.9 95.23324884949528 83.7876095289123 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
6 7190879.2 95.23324884949528 83.7876095289123 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
7 7190912.6 95.23551197974724 83.79393162706467 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
8 7190945.9 95.23551197974724 83.79393162706467 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
9 7190979.2 95.23551197974724 83.79393162706467 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
10 7191012.6 95.23551197974724 83.79393162706467 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
11 7191045.9 95.24122934965827 83.80333585149293 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
12 7191079.2 95.24122934965827 83.80333585149293 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
13 7191112.6 95.24122934965827 83.80333585149293 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
14 7191145.9 95.24122934965827 83.80333585149293 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
15 7191179.3 95.24470249695828 83.80333585149293 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
16 7191212.6 95.24470249695828 83.81307421145009 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
17 7191245.9 95.24470249695828 83.81307421145009 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
18 7191279.3 95.24470249695828 83.81307421145009 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
19 7191312.6 95.24470249695828 83.81893439457929 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
20 7191345.9 95.24470249695828 83.81893439457929 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
21 7191379.3 95.24470249695828 83.81893439457929 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
22 7191412.6 95.24470249695828 83.81893439457929 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
23 7191445.9 95.24339314315095 83.8269472131573 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
24 7191479.3 95.24339314315095 83.8269472131573 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
25 7191512.6 95.24339314315095 83.8269472131573 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
26 7191545.9 95.24339314315095 83.8269472131573 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
27 7191579.3 95.2411690596954 83.8269472131573 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
28 7191612.6 95.2411690596954 83.8485500604413 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
29 7191646.0 95.2411690596954 83.8485500604413 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
30 7191679.3 95.2411690596954 83.8485500604413 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
31 7191712.6 95.2411690596954 83.8485500604413 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
32 7191746.0 95.2411690596954 83.8485500604413 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
33 7191779.3 95.24577522068631 83.8485500604413 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
34 7191812.6 95.24577522068631 83.86243180722273 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
35 7191846.0 95.24577522068631 83.86243180722273 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
36 7191879.3 95.24577522068631 83.86243180722273 143.62149707031244 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
