# Recording
duration 75.006
nframes 2250
# Camera
framerate 29.997600191984642
imageToStage -0.993727445602417,-0.06086360290646553,0.06086360290646553,-0.993727445602417
rotation -3.080421285766743
imagenormaldir +Z
pixelsize 0.9955896
# Dual color
dualcolormode False
mainside Right
viewmode Splitted
recordingmode Original
translation_x 0.0
translation_y 0.0
rotation 0.0
# Tracking
roi_x 400
roi_y 400
capture_radius 400
min_step 1
threshold 30
binning 4
dark_bg True
mode CMS
area 400
# Frame Time X Y Z minBrightness maxBrightness meanBrightness medianBrightness skewness percentile_5 percentile_95
0 10621042.3 93.83325727839899 78.9334870815629 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
1 10621075.7 93.83325727839899 78.9334870815629 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
2 10621109.0 93.84568197740897 78.9334870815629 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
3 10621142.4 93.84568197740897 78.91890618243572 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
4 10621175.7 93.84568197740897 78.91890618243572 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
5 10621209.0 93.85499134444458 78.91890618243572 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
6 10621242.4 93.85499134444458 78.899702841121 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
7 10621275.7 93.85499134444458 78.899702841121 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
8 10621309.0 93.85499134444458 78.899702841121 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
9 10621342.4 93.8583558875239 78.88938288038801 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
10 10621375.7 93.8583558875239 78.88938288038801 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
11 10621409.0 93.8583558875239 78.88938288038801 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
12 10621442.4 93.86200352342857 78.87132909908726 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
13 10621475.7 93.86200352342857 78.87132909908726 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
14 10621509.1 93.86200352342857 78.87132909908726 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
15 10621542.4 93.86427111881953 78.87132909908726 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
16 10621575.7 93.86427111881953 78.86685840842938 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
17 10621609.1 93.86427111881953 78.86685840842938 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
18 10621642.4 93.86586774219734 78.86685840842938 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
19 10621675.7 93.86586774219734 78.86338126235049 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
20 10621709.1 93.86586774219734 78.86338126235049 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
21 10621742.4 93.86586774219734 78.86338126235049 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
22 10621775.7 93.868372715508 78.86338126235049 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
23 10621809.1 93.868372715508 78.85871760605147 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
24 10621842.4 93.868372715508 78.85871760605147 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
25 10621875.7 93.868372715508 78.85871760605147 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
26 10621909.1 93.868372715508 78.86096624309432 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
27 10621942.4 93.868372715508 78.86096624309432 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
28 10621975.8 93.868372715508 78.86096624309432 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
29 10622009.1 93.87122072538804 78.86096624309432 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
30 10622042.4 93.87122072538804 78.86497662087206 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
31 10622075.8 93.87122072538804 78.86497662087206 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
32 10622109.1 93.87122072538804 78.86497662087206 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
33 10622142.4 93.87626262986339 78.86497662087206 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
34 10622175.8 93.87626262986339 78.86795355019842 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
35 10622209.1 93.87626262986339 78.86795355019842 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
36 10622242.4 93.87626262986339 78.86795355019842 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
37 10622275.8 93.88632203996313 78.86795355019842 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
38 10622309.1 93.88632203996313 78.86282480869843 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
39 10622342.5 93.88632203996313 78.86282480869843 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
40 10622375.8 93.89129293839045 78.86282480869843 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
41 10622409.1 93.89129293839045 78.85242479169645 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
42 10622442.5 93.89129293839045 78.85242479169645 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
43 10622475.8 93.89129293839045 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
44 10622509.1 93.89129293839045 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
45 10622542.5 93.89129293839045 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
46 10622575.8 93.89129293839045 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
47 10622609.1 93.89129293839045 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
48 10622642.5 93.89129293839045 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
49 10622675.8 93.89129293839045 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
50 10622709.1 93.89293213773274 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
51 10622742.5 93.89293213773274 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
52 10622775.8 93.89293213773274 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
53 10622809.2 93.89815822407931 78.84873214230772 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
54 10622842.5 93.89815822407931 78.84387052312547 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
55 10622875.8 93.89815822407931 78.84387052312547 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
56 10622909.2 93.89815822407931 78.84387052312547 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
57 10622942.5 93.90612026819623 78.84387052312547 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
58 10622975.8 93.90612026819623 78.83850557509886 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
59 10623009.2 93.90612026819623 78.83850557509886 144.1476044921874 0 233 2.8329 0.0 8.181805246746432 0.0 4.0 
