# Recording
duration 150.0
nframes 7500
# Camera
framerate 29.997600191984642
imageToStage -0.993727445602417,-0.06086360290646553,0.06086360290646553,-0.993727445602417
rotation -3.080421285766743
imagenormaldir +Z
pixelsize 0.9955896
# Dual color
dualcolormode False
mainside Right
viewmode Splitted
recordingmode Original
translation_x 0.0
translation_y 0.0
rotation 0.0
# Tracking
roi_x 400
roi_y 400
capture_radius 400
min_step 1
threshold 30
binning 4
dark_bg True
mode CMS
area 400
# Frame Time X Y Z minBrightness maxBrightness meanBrightness medianBrightness skewness percentile_5 percentile_95
0 2903320.3 86.08926118401406 76.724332690646 145.42901464843743 0 0 0 0 0 0 0 
1 2903353.6 86.0823650285757 76.724332690646 145.42901464843743 0 0 0 0 0 0 0 
2 2903387.0 86.0823650285757 76.70800415045989 145.42901464843743 0 0 0 0 0 0 0 
3 2903420.3 86.0823650285757 76.70800415045989 145.42901464843743 0 0 0 0 0 0 0 
4 2903453.6 86.0823650285757 76.70800415045989 145.42901464843743 0 0 0 0 0 0 0 
5 2903487.0 86.07025821974682 76.70800415045989 145.42901464843743 0 0 0 0 0 0 0 
6 2903520.3 86.07025821974682 76.68832035711138 145.42901464843743 0 0 0 0 0 0 0 
7 2903553.6 86.07025821974682 76.68832035711138 145.42901464843743 0 0 0 0 0 0 0 
8 2903587.0 86.07025821974682 76.68832035711138 145.42901464843743 0 0 0 0 0 0 0 
9 2903620.3 86.06704530267811 76.68832035711138 145.42901464843743 0 0 0 0 0 0 0 
10 2903653.7 86.06704530267811 76.67216086076012 145.42901464843743 0 0 0 0 0 0 0 
11 2903687.0 86.06704530267811 76.67216086076012 145.42901464843743 0 0 0 0 0 0 0 
12 2903720.3 86.06704530267811 76.67216086076012 145.42901464843743 0 0 0 0 0 0 0 
13 2903753.7 86.05883902461956 76.67216086076012 145.42901464843743 0 0 0 0 0 0 0 
14 2903787.0 86.05883902461956 76.65778504826713 145.42901464843743 0 0 0 0 0 0 0 
15 2903820.3 86.05883902461956 76.65778504826713 145.42901464843743 0 0 0 0 0 0 0 
16 2903853.7 86.05883902461956 76.65778504826713 145.42901464843743 0 0 0 0 0 0 0 
17 2903887.0 86.04726851383867 76.65778504826713 145.42901464843743 0 0 0 0 0 0 0 
18 2903920.3 86.04726851383867 76.64408220841884 145.42901464843743 0 0 0 0 0 0 0 
19 2903953.7 86.04726851383867 76.64408220841884 145.42901464843743 0 0 0 0 0 0 0 
20 2903987.0 86.04726851383867 76.64408220841884 145.42901464843743 0 0 0 0 0 0 0 
21 2904020.3 86.04726851383867 76.62416282981992 145.42901464843743 0 0 0 0 0 0 0 
22 2904053.7 86.04726851383867 76.62416282981992 145.42901464843743 0 0 0 0 0 0 0 
23 2904087.0 86.04726851383867 76.62416282981992 145.42901464843743 0 0 0 0 0 0 0 
24 2904120.4 86.04726851383867 76.62416282981992 145.42901464843743 0 0 0 0 0 0 0 
25 2904153.7 86.06040805964783 76.62416282981992 145.42901464843743 0 0 0 0 0 0 0 
26 2904187.0 86.06040805964783 76.61905570498003 145.42901464843743 0 0 0 0 0 0 0 
27 2904220.4 86.06040805964783 76.61905570498003 145.42901464843743 0 0 0 0 0 0 0 
28 2904253.7 86.06040805964783 76.61905570498003 145.42901464843743 0 0 0 0 0 0 0 
29 2904287.0 86.08634986660421 76.61905570498003 145.42901464843743 0 0 0 0 0 0 0 
30 2904320.4 86.08634986660421 76.6116400503634 145.42901464843743 0 0 0 0 0 0 0 
31 2904353.7 86.08634986660421 76.6116400503634 145.42901464843743 0 0 0 0 0 0 0 
32 2904387.0 86.08634986660421 76.6116400503634 145.42901464843743 0 0 0 0 0 0 0 
33 2904420.4 86.10764125691394 76.6116400503634 145.42901464843743 0 0 0 0 0 0 0 
34 2904453.7 86.10764125691394 76.60830761784696 145.42901464843743 0 0 0 0 0 0 0 
35 2904487.1 86.10764125691394 76.60830761784696 145.42901464843743 0 0 0 0 0 0 0 
36 2904520.4 86.10764125691394 76.60830761784696 145.42901464843743 0 0 0 0 0 0 0 
37 2904553.7 86.1294926326896 76.60830761784696 145.42901464843743 0 0 0 0 0 0 0 
38 2904587.1 86.1294926326896 76.61359792754298 145.42901464843743 0 0 0 0 0 0 0 
39 2904620.4 86.1294926326896 76.61359792754298 145.42901464843743 0 0 0 0 0 0 0 
40 2904653.7 86.1294926326896 76.61359792754298 145.42901464843743 0 0 0 0 0 0 0 
41 2904687.1 86.15811217023996 76.61359792754298 145.42901464843743 0 0 0 0 0 0 0 
42 2904720.4 86.15811217023996 76.61669637316311 145.42901464843743 0 0 0 0 0 0 0 
43 2904753.7 86.15811217023996 76.61669637316311 145.42901464843743 0 0 0 0 0 0 0 
44 2904787.1 86.15811217023996 76.61669637316311 145.42901464843743 0 0 0 0 0 0 0 
45 2904820.4 86.1677436875013 76.61669637316311 145.42901464843743 0 0 0 0 0 0 0 
46 2904853.7 86.1677436875013 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
47 2904887.1 86.1677436875013 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
48 2904920.4 86.1677436875013 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
49 2904953.8 86.17676910942761 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
50 2904987.1 86.17676910942761 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
51 2905020.4 86.17676910942761 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
52 2905053.8 86.18993545231561 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
53 2905087.1 86.18993545231561 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
54 2905120.4 86.18993545231561 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
55 2905153.8 86.19862351603557 76.61349558133371 145.42901464843743 0 0 0 0 0 0 0 
56 2905187.1 86.19862351603557 76.61893848820425 145.42901464843743 0 0 0 0 0 0 0 
57 2905220.4 86.19862351603557 76.61893848820425 145.42901464843743 0 0 0 0 0 0 0 
58 2905253.8 86.21295156588774 76.61893848820425 145.42901464843743 0 0 0 0 0 0 0 
59 2905287.1 86.21295156588774 76.63250658938061 145.42901464843743 0 0 0 0 0 0 0 
60 2905320.5 86.21295156588774 76.63250658938061 145.42901464843743 0 0 0 0 0 0 0 
61 2905353.8 86.21295156588774 76.63250658938061 145.42901464843743 0 0 0 0 0 0 0 
62 2905387.1 86.22637913755355 76.63250658938061 145.42901464843743 0 0 0 0 0 0 0 
63 2905420.5 86.22637913755355 76.64268878423073 145.42901464843743 0 0 0 0 0 0 0 
64 2905453.8 86.22637913755355 76.64268878423073 145.42901464843743 0 0 0 0 0 0 0 
65 2905487.1 86.22637913755355 76.64268878423073 145.42901464843743 0 0 0 0 0 0 0 
66 2905520.5 86.2342505907882 76.64268878423073 145.42901464843743 0 0 0 0 0 0 0 
67 2905553.8 86.2342505907882 76.65388436503619 145.42901464843743 0 0 0 0 0 0 0 
68 2905587.1 86.2342505907882 76.65388436503619 145.42901464843743 0 0 0 0 0 0 0 
69 2905620.5 86.2471382820109 76.65388436503619 145.42901464843743 0 0 0 0 0 0 0 
70 2905653.8 86.2471382820109 76.66610438510622 145.42901464843743 0 0 0 0 0 0 0 
71 2905687.1 86.2471382820109 76.66610438510622 145.42901464843743 0 0 0 0 0 0 0 
72 2905720.5 86.2471382820109 76.66610438510622 145.42901464843743 0 0 0 0 0 0 0 
73 2905753.8 86.26267424779944 76.66610438510622 145.42901464843743 0 0 0 0 0 0 0 
74 2905787.2 86.26267424779944 76.67903824217726 145.42901464843743 0 0 0 0 0 0 0 
75 2905820.5 86.26267424779944 76.67903824217726 145.42901464843743 0 0 0 0 0 0 0 
76 2905853.8 86.26267424779944 76.67903824217726 145.42901464843743 0 0 0 0 0 0 0 
77 2905887.2 86.28138587068702 76.67903824217726 145.42901464843743 0 0 0 0 0 0 0 
78 2905920.5 86.28138587068702 76.68497779829255 145.42901464843743 0 0 0 0 0 0 0 
79 2905953.8 86.28138587068702 76.68497779829255 145.42901464843743 0 0 0 0 0 0 0 
80 2905987.2 86.28138587068702 76.68497779829255 145.42901464843743 0 0 0 0 0 0 0 
81 2906020.5 86.3006571105678 76.68497779829255 145.42901464843743 0 0 0 0 0 0 0 
82 2906053.8 86.3006571105678 76.6786953026965 145.42901464843743 0 0 0 0 0 0 0 
83 2906087.2 86.3006571105678 76.6786953026965 145.42901464843743 0 0 0 0 0 0 0 
84 2906120.5 86.3006571105678 76.6786953026965 145.42901464843743 0 0 0 0 0 0 0 
85 2906153.9 86.3109882384938 76.6786953026965 145.42901464843743 0 0 0 0 0 0 0 
86 2906187.2 86.3109882384938 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
87 2906220.5 86.3109882384938 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
88 2906253.9 86.3109882384938 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
89 2906287.2 86.3109882384938 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
90 2906320.5 86.31992391082683 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
91 2906353.9 86.31992391082683 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
92 2906387.2 86.32343468628623 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
93 2906420.5 86.32343468628623 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
94 2906453.9 86.32343468628623 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
95 2906487.2 86.32479777996677 76.66983483060368 145.42901464843743 0 0 0 0 0 0 0 
96 2906520.5 86.32479777996677 76.67127369230644 145.42901464843743 0 0 0 0 0 0 0 
97 2906553.9 86.32479777996677 76.67127369230644 145.42901464843743 0 0 0 0 0 0 0 
98 2906587.2 86.31867333212546 76.67127369230644 145.42901464843743 0 0 0 0 0 0 0 
99 2906620.6 86.31867333212546 76.67521669287994 145.42901464843743 0 0 0 0 0 0 0 
100 2906653.9 86.31867333212546 76.67521669287994 145.42901464843743 0 0 0 0 0 0 0 
101 2906687.2 86.28971208783614 76.67521669287994 145.42901464843743 0 0 0 0 0 0 0 
102 2906720.6 86.28971208783614 76.68113815090058 145.42901464843743 0 0 0 0 0 0 0 
103 2906753.9 86.28971208783614 76.68113815090058 145.42901464843743 0 0 0 0 0 0 0 
104 2906787.2 86.28971208783614 76.68113815090058 145.42901464843743 0 0 0 0 0 0 0 
105 2906820.6 86.25745616277639 76.68113815090058 145.42901464843743 0 0 0 0 0 0 0 
106 2906853.9 86.25745616277639 76.6787370038128 145.42901464843743 0 0 0 0 0 0 0 
107 2906887.2 86.25745616277639 76.6787370038128 145.42901464843743 0 0 0 0 0 0 0 
108 2906920.6 86.25745616277639 76.6787370038128 145.42901464843743 0 0 0 0 0 0 0 
109 2906953.9 86.23523189197735 76.6787370038128 145.42901464843743 0 0 0 0 0 0 0 
110 2906987.3 86.23523189197735 76.6691909536759 145.42901464843743 0 0 0 0 0 0 0 
111 2907020.6 86.23523189197735 76.6691909536759 145.42901464843743 0 0 0 0 0 0 0 
112 2907053.9 86.23523189197735 76.6691909536759 145.42901464843743 0 0 0 0 0 0 0 
113 2907087.3 86.2079321212933 76.6691909536759 145.42901464843743 0 0 0 0 0 0 0 
114 2907120.6 86.2079321212933 76.64799060130628 145.42901464843743 0 0 0 0 0 0 0 
115 2907153.9 86.2079321212933 76.64799060130628 145.42901464843743 0 0 0 0 0 0 0 
116 2907187.3 86.2079321212933 76.64799060130628 145.42901464843743 0 0 0 0 0 0 0 
117 2907220.6 86.17998847707044 76.64799060130628 145.42901464843743 0 0 0 0 0 0 0 
118 2907253.9 86.17998847707044 76.62911988789988 145.42901464843743 0 0 0 0 0 0 0 
119 2907287.3 86.17998847707044 76.62911988789988 145.42901464843743 0 0 0 0 0 0 0 
120 2907320.6 86.17998847707044 76.62911988789988 145.42901464843743 0 0 0 0 0 0 0 
121 2907353.9 86.15449491204794 76.62911988789988 145.42901464843743 0 0 0 0 0 0 0 
122 2907387.3 86.15449491204794 76.61725921318377 145.42901464843743 0 0 0 0 0 0 0 
123 2907420.6 86.15449491204794 76.61725921318377 145.42901464843743 0 0 0 0 0 0 0 
124 2907454.0 86.15449491204794 76.61725921318377 145.42901464843743 0 0 0 0 0 0 0 
125 2907487.3 86.1228777881949 76.61725921318377 145.42901464843743 0 0 0 0 0 0 0 
126 2907520.6 86.1228777881949 76.61181259904542 145.42901464843743 0 0 0 0 0 0 0 
127 2907554.0 86.1228777881949 76.61181259904542 145.42901464843743 0 0 0 0 0 0 0 
